News	Subjectivity	Polarity	Analysis
['Popular holiday destinations in France have been hard hit by travel bans and COVID-19 related lockdowns.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5732804232804233	0.21243386243386245	Positive
"[""Prince Harry, Jennifer Lopez and Selena Gomez are among a star-studded cast who will appear on stage today at a pre-recorded concert launched to raise money for COVID-19 vaccine distribution.\n\nThe event has been labelled 'Vax Live: The Concert To Reunite The World' and was organised by advocacy group Global Citizen.\n\nThe concert was pre-recorded in Los Angeles on May 2 in front of a fully-vaccinated crowd and will feature musical performances by Jennifer Lopez and the Foo Fighters."", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4242063492063492	0.19332611832611835	Positive
"['EU leaders unite to call for vaccine exports, not patent waivers', 'Experts fear the official Indian figures are a gross underestimateSource:AFP', ""New Covid-19 deaths surged past 4,000 for the first time in India on Saturday in one of the world's worst outbreaks, as EU pressure mounted on Washington to end vaccine export limits and offer a concrete plan to lift patents."", '""I call very clearly on the United States to put an end to export bans not only on vaccines but on vaccine ingredients, which prevent production,"" Macron told reporters at an EU summit in Porto. He was referring to a de facto US ban on the export of vaccine raw materials.', '""I do not think that a patent waiver is the solution to make more vaccines available to more people,"" she said in Berlin.', 'Earlier, Pope Francis had focused on his desire to see patent waivers to ""allow universal access to the vaccine.""', 'The call for waivers has gained momentum after the United States announced surprise support for such a scheme to enable adequate vaccine supplies to fight Covid-19.', 'As India battles to stem the rising tide, Africa is fretting over a potential knock-on effect regarding vaccine supplies for the continent.', 'An African Vaccine Acquisition Task Team is hoping to acquire vaccines through its programme by the end of July but Nkengasong said he hoped that date could be brought forward.', 'Earlier Saturday, Madagascar received its first batch of vaccines through the Covax global sharing scheme, one of the last African countries to obtain supplies after months of resistance by President Andry Rajoelina.', 'By Saturday the global pandemic had killed more than 3.2 million people since emerging in China in December 2019, according to a tally from official sources compiled by AFP.', 'But Michel, speaking in Porto, added the EU doubted the idea could be a short-term ""magic bullet"" and encouraged ""all the partners to facilitate the export of doses"".', 'Its coronavirus death toll now stands at 238,270,', 'The aim is to stop its outbreak from snowballing during the upcoming Eid celebrations at the end of the Islamic holy month of Ramadan.', 'In Greece, thousands of people hit private beaches, which reopened for the first time this year Saturday.', '""We’ve been waiting very long to be able to receive here all the tourists and citizens that want to sunbathe and enjoy the sea,"" Andreas Kondylis, mayor of the southern Athens suburb of Alimos told AFP.', ""The global arsenal against the coronavirus expanded as the vaccine from China's Sinopharm became the first fully non-Western shot to get the green light from the World Health Organization."", ""In Japan, concerns remain about the upcoming Tokyo Olympics, with Japan's vaccination programme moving slowly."", 'But International Olympic Committee vice-president John Coates was adamant Saturday that the Games, slated to start on July 23, will go ahead.', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.40294799403495046	0.10668476451085147	Positive
"[""India's daily COVID-19 death toll has hit a record high with more than 4,000 people succumbing to the virus in a single day.\n\nA total of 4,187 deaths have been confirmed in the past 24 hours and more than 400,000 new infections for a third consecutive day. \n\nMore than 21,238,000 million cases and 238,000 COVID-related deaths have been confirmed since the beginning of the pandemic."", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5015699006875477	0.19873567608861725	Positive
"[""A returned traveller who tested positive to COVID-19 has been transferred to ICU from a Perth quarantine hotel. \n\nThe man in his 30's was taken into intensive care at Fiona Stanley Hospital after his health deteriorated. \n\nHealth authorities report the man, who had been in quarantine since returning from India, is now in a stable condition."", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5519016697588126	0.26154916512059373	Positive
['Mel Howard and her children have been reunited with their family dog, chihuahua Moo Moo, who was stuck overseas for seven months due to the COVID-19 pandemic.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5275510204081633	0.21122448979591837	Positive
['The European Union is skeptical about the usefulness of waiving patent rights to COVID-19 vaccines as a way to fight the pandemic, but is ready to discuss a concrete proposal, the chairman of EU leaders Charles Michel said on Saturday. This report produced by Jonah Green.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.44707792207792213	0.11396103896103899	Positive
['A train carrying tanks of oxygen arrived in the city of Bareilly in India’s Uttar Pradesh state on Saturday, May 8, as hospitals battled the country’s COVID-19 surge. Footage released by India’s railways minister Piyush Goyal shows a train transporting oxygen pulling into the Bareilly Junction railway station on Saturday. India has reported 14,873 deaths in Uttar Pradesh as of Saturday. At least 238,270 people have died from the virus across the country, according to World Health Organization figures. Credit: Piyush Goyal via Storyful', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5311224489795918	0.18622448979591838	Positive
"[""Visitors to Dracula's castle are more likely to find puncture marks in their arms than their necks this month, after medics set up a COVID-19 vaccination centre at the Transylvanian attraction."", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.6022321428571429	0.2629464285714285	Positive
['With widely spaced sun loungers and regular disinfections, Greece reopened its organized beaches on Saturday as the popular Mediterranean holiday destination eases COVID-19 curbs in preparation for the return of foreign visitors next week. Emer McCarthy reports.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4381618381618381	0.17987012987012985	Positive
['The global threat of COVID-19 has left scientists around the world scurrying for new solutions. But this may be the strangest yet.', 'Dutch researchers have trained bees to detect covid-19 in test samples. Scientists used sugary-water as a reward for bees - when they indicated a positive coronavirus result by extending their tongues. Bees have a keen sense of smell and researchers hope the insects could be trained as a cheap, fast method for detecting the illness.', 'BERLIN, GERMANY – MAY 17: A bee in flight approaches a flower on May 17, 2019 in Berlin, Germany. May 20 is World Bee Day, which is drawing more attention this year in comparison to previous years due to the strong and ongoing decline of bee populations in industrialised nations across the globe. (Photo by Sean Gallup/Getty Images)Source:Getty Images', 'The imminent threat posed by COVID-19 has seen a wide range of left-field solutions emerge out of labs over the past year as scientists scurry to stem the spread of the unprecedented pandemic.', 'In February, scientists at the US’ University of South Carolina developed an artificial intelligence capable of generating vaccine designs in mere seconds, a process which has historically taken years to carry out by teams of researchers.', 'The demand for fast and reliable testing remains stronger than ever as infection rates continue to soar around the globe, prompting a number of alternatives to the traditional PCR test. In July 2020, a team of researchers for BMC Infectious Diseases revealed dogs could be used to detect coronavirus in patients at a success rate of 94 per cent.', 'Now, scientists in the Netherlands have found another way to detect coronavirus: bees.', 'The benefits bees bring to the global ecosystem are already well-documented, but now it appears the world’s one and only suppliers of honey have added a new skill to their resume.', 'Controlled tests using 150 bees at the biosafety laboratory of Wageningen Bioveterinary Research revealed strong results. By using sugar water solution as a reward, scientists were able to train the bees to detect positive samples of coronavirus collected from SARS-CoV-2 infected minks.', 'After a lengthy training period, the bees were able to detect coronavirus in samples collected from humans.', '“The bees extended their tongues to collect the sugar water solution. By repeating this action several times, the bees associated the sugar reward with the scent as the stimulus,” the report stated.', 'Scientists have been working around the clock to find new testing methods for COVID-19.Source:Getty Images', '“With this repeated conditioning, soon enough bees started extending their tongues out for the scent alone, with no reward offered as a follow-up.”', 'According to InsectSense, Bees have extremely sensitive olfactory receptors that can sense volatile compounds in the range of parts per billion to even parts per trillion. This ability makes them ideal for detection of VOCs (Volatile Organic Compounds) that might be present in the environment in extremely low quantities.', 'Researchers have already developed prototypes of a new machine, “BeeSense”, which can automatically train large amounts of bees simultaneously, including a biosensor that deploys the trained bees for diagnosis.', 'Bees have been used to detect coronavirus in animals and humans in a new study out of the Netherlands. (Photo by Sean Gallup/Getty Images)Source:Getty Images', 'Scientists conducting the Wageningen study are confident the BeeSense could act an effective diagnostic system for developing countries with limited access to high-end technology.', '“No one is saying they can replace a PCR machine, but they could be very promising,” veterinary neurologist Holger Volk told Nature.', 'Coincidentally, next Thursday (May 20) is World Bee Day, so don’t forget to raise a glass for the little buggers.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.46720362970362955	0.15154408091908092	Positive
